,country,year,distance_tfidf_prime,distance_lda50_prime,distance_use_prime,distance_stm50_prime,distance_tfidf_sequence,distance_lda50_sequence,distance_use_sequence,distance_stm50_sequence
445,Russia,1993,0.6702528,0.7121900068157782,0.22749051398442255,0.8261795564489177,0.992390555329621,0.8138311925132458,0.1491434804180809,0.8261795564489177
446,Rwanda,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,Rwanda,1978,0.61284837,0.4903372850347456,0.03811156821151285,0.4261635442375058,0.6128483712673187,0.4903372850347456,0.03811156821151285,0.4261635442375058
448,Rwanda,2003,0.4028748,0.723698127877414,0.12388819918441663,0.7446211581227862,0.5774283409118652,0.4945193561973784,0.15323528798997554,0.7446211581227862
449,Saint Kitts and Nevis,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,Saint Lucia,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,Saint Vincent and the Grenadines,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,Samoa,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,Sao Tome and Principe,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,Saudi Arabia,1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,Saudi Arabia,1992,0.62628284,0.6221168776110879,0.10964881167540486,0.3706153977335465,0.6262828409671783,0.6221168776110879,0.10964881167540486,0.3706153977335465
456,Senegal,1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,Senegal,2001,0.41277660000000005,0.5462124216697514,0.03899271318511077,0.3442721567426867,0.4127765893936157,0.5462124216697514,0.03899271318511077,0.3442721567426867
458,Seychelles,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,Seychelles,1993,0.14512460000000005,0.2703033666225354,0.08953288709990403,0.285332497775997,0.145124614238739,0.2703033666225354,0.08953288709990403,0.285332497775997
460,Sierra Leone,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,Sierra Leone,1978,0.10863423000000005,0.3669705257143791,0.04836474444317318,0.604202522633907,0.10863423347473145,0.3669705257143791,0.04836474444317318,0.604202522633907
462,Sierra Leone,1991,0.12172479999999997,0.4687681830376351,0.0734107053555898,0.6167066142185154,0.02638256549835205,0.1832930659284582,0.008834363943303947,0.6167066142185154
463,Singapore,1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,Slovakia,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,Slovenia,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,Solomon Islands,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,Somalia,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,Somalia,1979,0.69450086,0.6530863024915197,0.04967293685362961,0.5775139727357013,0.6945008635520935,0.6530863024915197,0.04967293685362961,0.5775139727357013
469,Somalia,2012,0.85712384,0.766160038432351,0.13037253795744974,0.7713550409338094,0.9367435351014138,0.7607551152473844,0.14476361998656806,0.7713550409338094
470,South Africa,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,South Africa,1983,0.3876125,0.315988571084051,0.028679087413782778,0.2241898919374539,0.387612521648407,0.315988571084051,0.028679087413782778,0.2241898919374539
472,South Africa,1993,0.45340245999999995,0.5073055965174286,0.17785340921792747,0.602001392811691,0.5480028986930847,0.4452535021332011,0.14424138118295193,0.602001392811691
473,South Africa,1996,0.5441984799999999,0.5395346522617532,0.1598313746810569,0.618767438121044,0.25762104988098145,0.124110611743857,0.024072669991394013,0.618767438121044
474,South Korea,1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,South Korea,1987,0.6330504699999999,0.495100243032061,0.06685724596693077,0.3030384245616548,0.6330504715442657,0.495100243032061,0.06685724596693077,0.3030384245616548
476,South Sudan,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,Spain,1808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,Spain,1812,0.82432488,0.3504624321887255,0.11242903737605603,0.2505954224434972,0.8243248760700226,0.3504624321887255,0.11242903737605603,0.2505954224434972
479,Spain,1834,0.85809936,0.5695350259621699,0.16296982173075403,0.3176977395050362,0.27595049142837524,0.4602312723086611,0.25510073484902707,0.3176977395050362
480,Spain,1837,0.3532602,0.3391487205328266,0.11200017428502451,0.2116083346743508,0.8693637400865555,0.4738878644878997,0.13981010525069515,0.2116083346743508
481,Spain,1845,0.83732937,0.4208823995344777,0.12936851620758505,0.3413858930448123,0.7494845986366272,0.4222159420854887,0.05390299181659919,0.3413858930448123
482,Spain,1869,0.75010084,0.5256356160909573,0.048798954428850405,0.3246653566734118,0.20162737369537354,0.4651354027056131,0.06398126644437396,0.3246653566734118
483,Spain,1876,0.62180144,0.4150637630517528,0.02528738895884719,0.3329656122335913,0.20841997861862183,0.4512205056407914,0.03317421462650216,0.3329656122335913
484,Spain,1931,0.52986977,0.6306889070429581,0.11682813431754291,0.5729275424890473,0.7934010773897171,0.6365503895974205,0.11061889990153728,0.5729275424890473
485,Spain,1967,0.90810608,0.7614994613735726,0.1858771624930552,0.432249205656225,0.8844558820128441,0.5586507274672455,0.1208006492138598,0.432249205656225
486,Spain,1978,0.80992217,0.6485993057046116,0.1517498585208379,0.6377334353693397,0.5241478085517883,0.4813220657539357,0.0361785940866286,0.6377334353693397
487,Sri Lanka,1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,Sri Lanka,1946,0.45179945,0.3809656826230929,0.02963332118622597,0.3811436313226573,0.4517994523048401,0.3809656826230929,0.02963332118622597,0.3811436313226573
489,Sri Lanka,1972,0.88965533,0.8221369119331908,0.08715227227400124,0.7706307102307847,0.8960674777626992,0.7949300479703083,0.07353129531590596,0.7706307102307847
490,Sri Lanka,1978,0.88080624,0.8213321706228985,0.1297914903675963,0.8220337963329177,0.22242295742034912,0.4286557381444663,0.0841080352686,0.8220337963329177
491,Sudan,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,Sudan,1998,0.6206208,0.7017141811143115,0.03254092546137877,0.4745092037737949,0.6206207871437073,0.7017141811143115,0.03254092546137877,0.4745092037737949
493,Sudan,2005,0.48709480000000005,0.7920647339808546,0.18458258533751115,0.7795501795598104,0.6176598966121674,0.3590156998110252,0.12920921335426172,0.7795501795598104
494,Suriname,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,Swaziland,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,Swaziland,2005,0.15070439999999996,0.4362009209676497,0.03210179473127761,0.3878653560751602,0.15070438385009766,0.4362009209676497,0.03210179473127761,0.3878653560751602
497,Sweden,1809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,Sweden,1974,0.08296519999999996,0.5247693554278672,0.21643417067735926,0.6034322466478355,0.0829651951789856,0.5247693554278672,0.21643417067735926,0.6034322466478355
499,Switzerland,1848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,Switzerland,1874,0.26406026000000005,0.000924879847201,0.024613701720415215,0.2669746572415735,0.26406025886535645,0.000924879847201,0.024613701720415215,0.2669746572415735
501,Switzerland,1999,0.18268573,0.8131771200542425,0.10038968398455506,0.4079195289917894,0.37055426836013794,0.8131922194004069,0.0879181253127832,0.4079195289917894
502,Syria,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,Syria,1950,0.45832720000000005,0.3326360355576472,0.09385187432563324,0.3931089994685814,0.45832717418670654,0.3326360355576472,0.09385187432563324,0.3931089994685814
504,Syria,1953,0.43456614000000005,0.3506088674373226,0.11138401805146225,0.3921243495086121,0.39301323890686035,0.284100996835377,0.017835664896007408,0.3921243495086121
505,Syria,1973,0.7136847,0.4694295566766954,0.08943857022534163,0.5697442124969527,0.7290775179862976,0.3774276474274578,0.06171654679580141,0.5697442124969527
506,Syria,2012,0.77621993,0.5829901253271301,0.09182178955830855,0.6686982205550721,0.5403990149497986,0.5016941040505437,0.029752088306855606,0.6686982205550721
507,Taiwan,1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,Tajikistan,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,Tanzania,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,Tanzania,1962,0.16908230000000002,0.1874375040487433,0.05238983031702882,0.6141453375490903,0.16908228397369385,0.1874375040487433,0.05238983031702882,0.6141453375490903
511,Tanzania,1977,0.81696633,0.5968552001944532,0.04592455767688841,0.8254674544567783,0.6272401213645935,0.6030306549599121,0.09088603119166705,0.8254674544567783
512,Tanzania,1985,0.908146515,0.7262530744687791,0.07058064665900399,0.8251805678414402,0.29977947473526,0.4425435900366076,0.02533947970041761,0.8251805678414402
513,Thailand,1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,Thailand,1949,0.84781002,0.4368280120542727,0.09180024560084643,0.3678895372691993,0.8478100150823594,0.4368280120542727,0.09180024560084643,0.3678895372691993
515,Thailand,1968,0.51322186,0.4183791810377567,0.08001534645470365,0.3722952582963681,0.7054452002048492,0.2887248696501234,0.013566401640885628,0.3722952582963681
516,Thailand,1974,0.54770395,0.4664056487215342,0.11846428564297362,0.4161682435521309,0.1358850598335266,0.1831384044272081,0.03203510370140683,0.4161682435521309
517,Thailand,1976,0.72804186,0.3345638958192609,0.19245885787982342,0.3549931026060878,0.45698654651641846,0.2901841003289483,0.24593261746585227,0.3549931026060878
518,Thailand,1978,0.51638246,0.4506582002935498,0.11246492618604909,0.4053603831817587,0.5300190448760986,0.2598251618729007,0.24233610499908576,0.4053603831817587
519,Thailand,1997,0.58429524,0.4843138686951011,0.21588118550660962,0.4270200303288394,0.21915322542190552,0.176803035114633,0.10558377448898348,0.4270200303288394
520,Thailand,2007,0.78210457,0.5085198391182846,0.244674599410301,0.4378857164602186,0.44952476024627686,0.1634408777409414,0.018950578933350948,0.4378857164602186
521,Thailand,2014,0.80262728,0.4551681462261178,0.12009584438481224,0.3754830025180345,0.7282358407974243,0.3216963160929705,0.22597334508372946,0.3754830025180345
522,Tibet,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,Togo,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,Togo,1979,0.20333606000000004,0.4305404520291154,0.19520699474474568,0.3587511988336095,0.20333606004714966,0.4305404520291154,0.19520699474474568,0.3587511988336095
525,Togo,1992,0.27907780000000004,0.4095592695574799,0.3057088118203328,0.3792113537850727,0.21882212162017822,0.4340095244913908,0.20782374291437022,0.3792113537850727
526,Tonga,1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,Trinidad and Tobago,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,Trinidad and Tobago,1976,0.05712914000000002,0.1065684839565371,0.010909584000036832,0.256440724743269,0.05712914466857921,0.1065684839565371,0.010909584000036832,0.256440724743269
529,Tunisia,1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,Tunisia,2011,0.6373129,0.6279043901488366,0.08269770848079683,0.3622038620469948,0.6373128890991211,0.6279043901488366,0.08269770848079683,0.3622038620469948
531,Tunisia,2014,0.5937774499999999,0.7305720863075584,0.18602531030048497,0.467964643265527,0.6590202748775482,0.4534135425950539,0.15943972650015015,0.467964643265527
532,Turkey,1876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,Turkey,1921,0.91917761,0.831322488994223,0.3113730362361883,0.7519161659204737,0.9191776067018509,0.831322488994223,0.3113730362361883,0.7519161659204737
534,Turkey,1924,0.90042548,0.6502013059817117,0.08248923515839324,0.636095402926621,0.48542845249176025,0.6087865678272897,0.19521195191358875,0.636095402926621
535,Turkey,1945,0.7471632699999999,0.4976162713250002,0.06596025295002217,0.6384318874009758,0.41042423248291016,0.4817633980529544,0.02039300341153283,0.6384318874009758
536,Turkey,1961,0.81270094,0.5598173278654929,0.128476362859134,0.7418102258476699,0.18874424695968628,0.4117348220844193,0.15002481137242485,0.7418102258476699
537,Turkey,1982,0.89810957,0.7564980817217057,0.19850723459535902,0.7806889309092747,0.25831514596939087,0.4795202957895889,0.051720869555530014,0.7806889309092747
538,Turkmenistan,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,Turkmenistan,2008,0.57230985,0.7372090460784744,0.15857381353536237,0.2493890968979046,0.5723098516464233,0.7372090460784744,0.15857381353536237,0.2493890968979046
540,Tuvalu,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,Tuvalu,1986,0.05709635999999996,0.3234930304066883,0.05194921674562081,0.4545276725159933,0.05709636211395264,0.3234930304066883,0.05194921674562081,0.4545276725159933
542,Uganda,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,Uganda,1995,0.28442687,0.2703666180807399,0.042542248922703196,0.3807672215814614,0.28442686796188354,0.2703666180807399,0.042542248922703196,0.3807672215814614
544,Ukraine,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,Ukraine,1996,1.0,0.8324159977319209,0.36421544690798413,0.8302623488479149,1.0,0.8324159977319209,0.36421544690798413,0.8302623488479149
546,United Arab Emirates,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,United states,1789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,Uruguay,1830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,Uruguay,1918,0.07092535,0.2305685086055494,0.0242746116192174,0.2365732025680829,0.07092535495758057,0.2305685086055494,0.0242746116192174,0.2365732025680829
550,Uruguay,1952,0.8830031899999999,0.666046097133849,0.20819934654850158,0.5914979789088696,0.8879224509000779,0.6082479373443789,0.14095032107264582,0.5914979789088696
551,Uruguay,1966,0.8560612,0.6612815520577593,0.20177174048351942,0.5821614051399149,0.32953691482543945,0.0890799793859365,0.006004051557632839,0.5821614051399149
552,Uzbekistan,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,Vanuatu,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,Vanuatu,1980,0.03118350000000003,0.0090094242091729,0.0053433587126582305,0.0666467547236234,0.031183481216430775,0.0090094242091729,0.0053433587126582305,0.0666467547236234
555,Venezuela,1830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,Venezuela,1858,0.48326223999999995,0.1818460103163437,0.04711169017162764,0.1842045743643601,0.48326224088668823,0.1818460103163437,0.04711169017162764,0.1842045743643601
557,Venezuela,1864,0.57761526,0.4441928842845418,0.10181323577183798,0.5700698756785938,0.5288042724132538,0.3264380870538465,0.03628864653703723,0.5700698756785938
558,Venezuela,1874,0.6128853000000001,0.4749037532169701,0.07410777310693917,0.5954284090929578,0.37861400842666626,0.0690350720909018,0.013385094987998447,0.5954284090929578
559,Venezuela,1881,0.6417595700000001,0.5065988268996405,0.0686926751278224,0.6016549643258418,0.21536940336227417,0.1584270681900872,0.006654367575831599,0.6016549643258418
560,Venezuela,1891,0.67611542,0.5869927377381541,0.09802475767099739,0.6816747446232606,0.240179181098938,0.2706176314551146,0.01269157029964696,0.6816747446232606
561,Venezuela,1893,0.60030863,0.4997368060245703,0.04632028045462777,0.6024066734121971,0.33073896169662476,0.2673212475115795,0.024435800091229254,0.6024066734121971
562,Venezuela,1901,0.69795436,0.671440915781249,0.04704157826922717,0.7474770858278483,0.2827674150466919,0.2421362961200429,0.006678928727647193,0.7474770858278483
563,Venezuela,1904,0.7151342,0.662520559459741,0.059601214607961195,0.7464640995332938,0.29026997089385986,0.1911281004916802,0.009493945866879572,0.7464640995332938
564,Venezuela,1909,0.65840587,0.6079380994142589,0.03794399191122644,0.729245497663001,0.281421959400177,0.2357261810304705,0.010896313526570833,0.729245497663001
565,Venezuela,1914,0.668941,0.6273536709847782,0.05700458161358002,0.7490324405483841,0.14696121215820312,0.0311067069391177,0.006039590890875579,0.7490324405483841
566,Venezuela,1922,0.6744444,0.6260248364954211,0.05656812157156921,0.7492583255720588,0.008705377578735352,0.0026758903250925,0.00034872431190979825,0.7492583255720588
567,Venezuela,1925,0.7157667,0.6852611152668753,0.03931294561822196,0.7437366815076346,0.14730679988861084,0.1770269652485297,0.011788618038725995,0.7437366815076346
568,Venezuela,1928,0.7353729600000001,0.6944810632481723,0.03961341439091737,0.7547658222843973,0.16024023294448853,0.1118431184337293,0.004603470089087569,0.7547658222843973
569,Venezuela,1929,0.72689766,0.6943851458875246,0.035452183877461185,0.756154769201821,0.03901946544647217,0.0024341277315016,0.0012147778279347765,0.756154769201821
570,Venezuela,1931,0.72467366,0.6943807037558752,0.03703033300325875,0.7561240212269491,0.012329757213592418,9.584661329364948e-05,0.00022987365650439795,0.7561240212269491
571,Venezuela,1936,0.72659677,0.6944029355889118,0.02796485365409962,0.7457917189945658,0.1719881296157837,0.0007359133854779,0.010690753768429206,0.7457917189945658
572,Venezuela,1947,0.6411089999999999,0.7012569620259438,0.07526164004034241,0.7585635164648942,0.45713984966278076,0.273146529014791,0.040281056071981625,0.7585635164648942
573,Venezuela,1953,0.70959386,0.6962909457701565,0.07795238673770244,0.7452657776987577,0.3962785601615906,0.2672647186147959,0.08533796955249562,0.7452657776987577
574,Venezuela,1961,0.69418874,0.7026010892634278,0.056260501688773945,0.7638782452720699,0.42273056507110596,0.3156692492749657,0.08537526942684959,0.7638782452720699
575,Venezuela,1999,0.6791673,0.7608604486138454,0.1850517884026014,0.7800777565503588,0.6653501093387604,0.483743979517612,0.09015757468304741,0.7800777565503588
576,Vietnam,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,Vietnam,1980,0.88542956,0.2400318625777177,0.05265152416165997,0.2534919500157955,0.8854295611381531,0.2400318625777177,0.05265152416165997,0.2534919500157955
578,Vietnam,1992,0.890916996,0.2632287717412943,0.05695867899102125,0.2287969861512218,0.271511971950531,0.2425138059599113,0.018550613036034003,0.2287969861512218
579,Yemen Arab Republic,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,Yemen Arab Republic,1991,0.9132888,0.64750102797909,0.06557947292125943,0.6631846618133683,0.913288801908493,0.64750102797909,0.06557947292125943,0.6631846618133683
581,Yugoslavia,1921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,Yugoslavia,1931,0.7381825,0.4840822873587178,0.035464635480350615,0.4537620768578994,0.7381824851036072,0.4840822873587178,0.035464635480350615,0.4537620768578994
583,Yugoslavia,1946,0.951667365,0.6323668712237538,0.07430206060102817,0.6714080127757899,0.9549923986196518,0.7097818392726508,0.0896758593977044,0.6714080127757899
584,Yugoslavia,1953,0.950153828,0.6718408886434106,0.10050232469328924,0.7220752711299723,0.6367323994636536,0.3333729953812874,0.04797671810985915,0.7220752711299723
585,Yugoslavia,1963,0.96567657,0.7729272411545044,0.16754377345498905,0.7910044385620506,0.24167543649673462,0.5423322006310277,0.10464782880666035,0.7910044385620506
586,Yugoslavia,1974,0.959585086,0.8213624683283924,0.25572777792300183,0.8281187127364641,0.388438880443573,0.2992625102421457,0.0737942762117092,0.8281187127364641
587,Yugoslavia,1992,0.987149764,0.759922472299706,0.09154466483231438,0.7415465771404158,0.43487781286239624,0.6311343984223311,0.19866845601339944,0.7415465771404158
588,Yugoslavia,2003,0.957569312,0.7682239640054344,0.1050985607265571,0.7279291638351655,0.9331740364432335,0.5798239873727017,0.10485915164437087,0.7279291638351655
589,Yugoslavia,2006,0.9291597,0.7317031792876473,0.13339767551498294,0.6871878345695247,0.35482990741729736,0.4018986285962438,0.08737890291379358,0.6871878345695247
590,Zambia,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,Zambia,1973,0.47490495,0.1107000822592682,0.00708344806061445,0.0534678352646791,0.47490495443344116,0.1107000822592682,0.00708344806061445,0.0534678352646791
592,Zambia,1991,0.08626484999999995,0.1482686852155303,0.009546910404904851,0.2020293373905972,0.48667025566101074,0.1210004077601064,0.017750700996041036,0.2020293373905972
593,Zimbabwe,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,Zimbabwe,1969,0.47482179999999996,0.3709429384265142,0.03265914422727001,0.3295738410361128,0.4748218059539795,0.3709429384265142,0.03265914422727001,0.3295738410361128
595,Zimbabwe,1979,0.922396295,0.508759920599936,0.02467983979979016,0.4598125398059892,0.7630420476198196,0.43524754934481,0.04101707558205603,0.4598125398059892
596,Zimbabwe,2013,0.944452602,0.8246794945030885,0.092030721384043,0.6888777515689152,0.10674643516540527,0.6254284820440191,0.058682568038370575,0.6888777515689152
